image,rowid,date_code,plant_id_rtl,x_top,y_top,x_root,y_root,x1,y1,x2,y2,height_px,_13,dataset_key,camera_genotype,pole_start_date,observation_date,capture_datetime,target_time,query_window,available_images_in_window,daily_images_count,file_size_bytes,sha256,image_id,image_width_px,calibration_history_count,calibration_available,calibration_reference_image_id,reference_calibration_datetime,reference_n_landmarks,reference_base_gap_px,reference_min_landmark_y_px,reference_max_landmark_y_px,reference_pole_fit_rmse_in,reference_pole_fit_max_abs_error_in,reference_gap_regularity,reference_line_rmse_px,reference_a,reference_b,reference_c,reference_y_center,reference_y_scale,days_after_first_camera_image,x_root_fraction,plant_position_ltr,tracking_distance_fraction,tracking_status,tracking_initialization_image_id,plant_uid,camera_track_count,camera_tracking_qc,pole_top_relative_ft,pole_base_relative_ft,pole_calibrated_height_cm,vertical_extrapolation_px,vertical_extrapolation_band_units,vertical_extrapolation_flag,height_range_flag,depth_match_status,pole_geometry_qc,primary_quality_flag,provisional_quality_flag,measurement_sd_cm,measurement_uncertainty_status,calibration_selection_rule,tracking_rule,online_asof_timestamp,previous_pole_height_cm,height_change_from_previous_cm,large_decrease_flag,transferred_single_frame_cm,transferred_measurement_sd_cm,online_sequence_number,elapsed_days,predictive_mean_cm,predictive_sd_cm,predictive_q025_cm,predictive_q05_cm,predictive_q10_cm,predictive_q25_cm,predictive_median_cm,predictive_q75_cm,predictive_q90_cm,predictive_q95_cm,predictive_q975_cm,predictive_log_score,predictive_pit,last_observation_prediction_cm,linear_extrapolation_prediction_cm,posterior_mean_cm,posterior_sd_cm,posterior_q025_cm,posterior_q10_cm,posterior_median_cm,posterior_q90_cm,posterior_q975_cm,posterior_growth_mean_cm_day,posterior_growth_sd_cm_day,outlier_posterior_probability,effective_sample_size,ewma_cm,running_median3_cm,holt_cm,gaussian_kalman_cm,biological_row_id,camera_position,plant_global_rtl,measurement_date
C-M-0006-R.21-M1744-4.2024-08-01-11-55.NGGJK.JPG,,8_01,6,47,357,47,749.3087453823537,1,338,47,716,359,464,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-08-01T00:00:00,2024-08-01 11:55:00,11:45,11:00-12:00,2,47,631213,1389a3fe4df560d0edb7aabbeeb9bc705c63eac07aa2a9be15625264197c2e3f,C-M-0006-R.21-M1744-4.2024-08-01-11-55.NGGJK,773,32,True,C-M-0006-R.21-M1744-4.2024-07-14-11-53.NGGJK,2024-07-14 11:53:00,16.0,41.10095238095238,104.96078431372548,724.56,0.1279539961947783,0.3419000036820323,0.040518010301852,2.641211691354504,-4.873235922504053,7.657920644061066,-0.0342738106460815,426.0132381325432,190.26012020632805,34,0.0490388870528413,1.0,0.0235263656097118,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p1,6,pass,9.309852547943336,-0.6613387322682207,303.92191022084825,24.74874538235372,0.6021453019619846,True,False,unknown,pass,False,True,14.719691381605356,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-08-01T11:55:00,168.4050026972361,135.51690752361213,False,135.63809913417117,15.576904037723354,30,1.0,126.25052284772875,27.052644498716834,76.2534915582943,86.79717949177774,96.43447888157549,110.75886992812116,126.03910437433606,141.51980648329257,156.42711597509904,166.6688471390749,177.85993713879395,-4.143572874592678,0.6631974631140144,105.32244968514678,101.32244968514678,130.2854030287558,10.972225782516604,109.06346571397135,116.30610168821669,130.13999274573138,144.17956310184215,152.04161755508446,2.8181026875463266,1.8083734946859098,0.032165455654410556,4167.70834556179,126.50091032179091,134.90760155708625,128.1540076127036,129.96642518916752,M-0006,R,6,2024-08-01
C-M-0006-R.21-M1744-4.2024-08-03-11-56.NGGJK.JPG,,8_03,6,83,380,95,733.6543726911768,20,357,148,730,338,476,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-08-03T00:00:00,2024-08-03 11:56:00,11:45,11:00-12:00,2,45,646005,dbce934738f1011f2753392b5dfdb2261186c2e41978e2d065adad5b7041ad18,C-M-0006-R.21-M1744-4.2024-08-03-11-56.NGGJK,773,32,True,C-M-0006-R.21-M1744-4.2024-07-14-11-53.NGGJK,2024-07-14 11:53:00,16.0,41.10095238095238,104.96078431372548,724.56,0.1279539961947783,0.3419000036820323,0.040518010301852,2.641211691354504,-4.873235922504053,7.657920644061066,-0.0342738106460815,426.0132381325432,190.26012020632805,36,0.0859683439145189,1.0,0.0738589137233552,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p1,6,pass,8.763840053037251,-0.2348756129226302,274.2808534984572,9.094372691176886,0.2212691474125435,True,False,unknown,pass,False,True,13.705005369861096,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-08-03T11:56:00,303.92191022084825,-29.641056722391056,True,127.96787457477949,15.576904037723354,31,2.0006944444444446,135.97214494526605,28.539403113379816,82.00751222929955,92.97182087246978,103.45882295809221,119.26092390291173,135.99684732379447,152.67944168774176,168.39586204142083,178.90114050009097,190.01138413299108,-4.181108749539054,0.3724019636576044,135.63809913417117,165.64851580083783,131.70282587963118,11.872376416429173,108.1708217158749,116.51164122761988,131.6749458898957,146.81855192129365,154.9212092410258,2.6565927949071364,1.8087352486018087,0.033154582653665166,3357.9370360391235,127.2343924482852,127.96787457477949,129.2389002298245,131.43084455692937,M-0006,R,6,2024-08-03
C-M-0006-R.21-M1744-4.2024-08-04-11-56.NGGJK.JPG,,8_04,6,45,318,45,720.8271863455884,0,317,45,721,390,482,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-08-04T00:00:00,2024-08-04 11:56:00,11:45,11:00-12:00,2,46,625461,d987fa7122cc5cdcf6e11e5025738d3fca133d1a36993d9f1a83e66568787cc8,C-M-0006-R.21-M1744-4.2024-08-04-11-56.NGGJK,773,33,True,C-M-0006-R.21-M1744-4.2024-07-14-11-53.NGGJK,2024-07-14 11:53:00,16.0,41.10095238095238,104.96078431372548,724.56,0.1279539961947783,0.3419000036820323,0.040518010301852,2.641211691354504,-4.873235922504053,7.657920644061066,-0.0342738106460815,426.0132381325432,190.26012020632805,37,0.072091545825306,1.0,0.0277535961784258,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p1,6,pass,10.225556587662371,0.1126746298728195,308.2406420734256,0.0,0.0,False,False,unknown,pass,False,True,14.838928748843008,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-08-04T11:56:00,274.2808534984572,33.9597885749684,False,146.96081157898755,15.576904037723354,32,1.0,133.9824379563702,27.294365252105557,82.77761243422837,93.62733378557077,103.61250170565482,118.35479115194724,133.93089690402599,149.58772490438352,164.468899724022,174.49970989879097,185.3275594697308,-4.23159516720755,0.7132243826901048,127.96787457477949,124.13409346907868,140.07890820822132,11.220809525322077,118.39576279576646,125.66844185719404,139.93882586112326,154.73358289675474,162.26084862197342,2.848428945210939,1.8315536468396751,0.03470514203096264,2579.5033561938762,137.0976020136364,135.63809913417117,138.62510181264378,140.2708190399184,M-0006,R,6,2024-08-04
C-M-0006-R.21-M1744-4.2024-08-05-11-55.NGGJK.JPG,,8_05,6,98,403,116,719.9135931727942,59,382,145,729,316,488,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-08-05T00:00:00,2024-08-05 11:55:00,11:45,11:00-12:00,2,45,574972,823e09d419d15c976cd3cd7eabcd3a5bb0ca3666c7d930fa438d54874d793cd5,C-M-0006-R.21-M1744-4.2024-08-05-11-55.NGGJK,773,34,True,C-M-0006-R.21-M1744-4.2024-07-14-11-53.NGGJK,2024-07-14 11:53:00,16.0,41.10095238095238,104.96078431372548,724.56,0.1279539961947783,0.3419000036820323,0.040518010301852,2.641211691354504,-4.873235922504053,7.657920644061066,-0.0342738106460815,426.0132381325432,190.26012020632805,38,0.111078114439173,1.0,0.077973137227734,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p1,6,pass,8.213321691540527,0.1373635702398166,246.15520353724563,0.0,0.0,False,False,unknown,pass,False,True,12.793995710415205,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-08-05T11:55:00,308.2406420734256,-62.085438536179936,True,119.93240122684531,15.576904037723354,33,0.9993055555555556,143.1883191684783,27.039413286126674,92.37189521412766,103.2127987414388,113.14240618614592,127.78697633655005,143.22866591180906,158.64060732665445,173.17308457151796,182.96511319459273,193.63734804550046,-4.608302206818436,0.15696085760139197,146.96081157898755,161.9503949123209,132.5913291047069,11.153721509189443,111.281939021952,118.21745456027172,132.1255190124964,146.69227565928497,154.84877266284806,2.493557947583597,1.8043946040920318,0.048254781641577926,1875.6236580168547,128.51500162024087,127.96787457477949,130.63662478177997,132.51871346831336,M-0006,R,6,2024-08-05
C-M-0006-R.21-M1744-4.2024-08-06-11-26.NGGJK.JPG,,8_06,6,34,393,30,717.9567965863971,1,366,60,734,323,494,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-08-06T00:00:00,2024-08-06 11:26:00,11:45,11:00-12:00,1,46,647618,c9623e6c9f01e0b50fe04c49b3a5bda994aef929edbc893b779948d315bde504,C-M-0006-R.21-M1744-4.2024-08-06-11-26.NGGJK,773,35,True,C-M-0006-R.21-M1744-4.2024-07-14-11-53.NGGJK,2024-07-14 11:53:00,16.0,41.10095238095238,104.96078431372548,724.56,0.1279539961947783,0.3419000036820323,0.040518010301852,2.641211691354504,-4.873235922504053,7.657920644061066,-0.0342738106460815,426.0132381325432,190.26012020632805,39,0.0749439731316175,1.0,0.072268282615111,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p1,6,pass,8.45323472104984,0.1902151767694165,251.8568357096673,0.0,0.0,False,False,unknown,pass,False,True,12.974896106169115,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-08-06T11:26:00,246.15520353724563,5.701632172421654,False,122.48914274664254,15.576904037723354,34,0.9798611111111111,134.87157889856235,26.85813008215402,84.69515583507948,95.40268776441913,105.19522612054939,119.63054691085634,134.8380209628239,150.0760499549987,164.59491439422692,174.48214894686956,185.3281924970489,-4.192283092489349,0.2914724196018511,119.93240122684531,116.01295678240086,129.33238016289295,10.718974631712006,108.50958414050942,115.41790099184662,129.1763743295293,142.83281066465304,150.54513392870274,2.3064953827906214,1.787441156072355,0.03353572715794349,4035.1712439351704,125.5020721834417,122.48914274664254,126.84474146339866,129.36020385503141,M-0006,R,6,2024-08-06
C-M-0006-R.21-M1744-4.2024-08-07-11-56.NGGJK.JPG,,8_07,6,103,390,109,715.4783982931986,31,348,160,734,323,500,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-08-07T00:00:00,2024-08-07 11:56:00,11:45,11:00-12:00,2,46,640176,57936d6936241e717df9609c25c086b8ed61ac4a7f9ed31a0290b5e6cb7efdcd,C-M-0006-R.21-M1744-4.2024-08-07-11-56.NGGJK,773,36,True,C-M-0006-R.21-M1744-4.2024-07-14-11-53.NGGJK,2024-07-14 11:53:00,16.0,41.10095238095238,104.96078431372548,724.56,0.1279539961947783,0.3419000036820323,0.040518010301852,2.641211691354504,-4.873235922504053,7.657920644061066,-0.0342738106460815,426.0132381325432,190.26012020632805,40,0.1079765143795216,1.0,0.066065082495808,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p1,6,pass,8.525041164658768,0.2570984290937136,252.00689458002284,0.0,0.0,False,False,unknown,pass,False,True,12.979678629243,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-08-07T11:56:00,251.8568357096673,0.1500588703555365,False,122.48914274664254,15.576904037723354,35,1.0208333333333333,131.95476194798113,26.7002853680616,81.93542426166688,92.70359029740807,102.49242409146044,116.86940161722605,131.98185614047242,147.0649841287121,161.36489026220482,171.0835564206875,181.7922879279519,-4.1202862895612276,0.33515223881048084,122.48914274664254,125.15279266450358,127.83511356035254,10.634701393804097,106.84875814392667,114.3112141119054,127.83329789974579,141.38774134350675,148.48098580973925,2.1549840204669555,1.7768548444054233,0.03150001653577704,3063.420238758878,123.99560746504213,122.48914274664254,124.5068129813086,127.5419568786758,M-0006,R,6,2024-08-07
C-M-0006-R.21-M1744-4.2024-08-08-11-32.NGGJK.JPG,,8_08,6,41,372,41,712.2391991465993,2,362,47,717,337,506,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-08-08T00:00:00,2024-08-08 11:32:00,11:45,11:00-12:00,2,27,673412,578e53d1ff23bd0d32863c17fc8e16482168a0f1c86d1e5aac2fbea2ff516ba0,C-M-0006-R.21-M1744-4.2024-08-08-11-32.NGGJK,773,37,True,C-M-0006-R.21-M1744-4.2024-07-14-11-53.NGGJK,2024-07-14 11:53:00,16.0,41.10095238095238,104.96078431372548,724.56,0.1279539961947783,0.3419000036820323,0.040518010301852,2.641211691354504,-4.873235922504053,7.657920644061066,-0.0342738106460815,426.0132381325432,190.26012020632805,41,0.0805083089362032,1.0,0.0549364108866367,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p1,6,pass,8.954265678469334,0.3444180905194239,262.42815448071326,0.0,0.0,False,False,unknown,pass,False,True,13.314404261359586,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-08-08T11:32:00,252.00689458002284,10.421259900690416,False,127.60262578623703,15.576904037723354,36,0.9833333333333333,130.23712406078016,26.593333972744336,80.58797740359965,91.28006800837083,100.97442087377553,115.2210653642801,130.2308249670553,145.25280512630698,159.51538316052228,169.20693777580055,179.883216906494,-4.022208410785997,0.4526821159862826,122.48914274664254,122.48914274664254,129.0736395230689,10.506629259380386,108.59534173464601,115.90073600157842,128.7821336812491,142.3765814443328,149.44447110242987,2.102923387946614,1.781165553291053,0.02889120621516792,2529.9047230130714,125.79911662563958,122.48914274664254,125.70611738077628,128.72891048780133,M-0006,R,6,2024-08-08
C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK.JPG,,6_29,5,179,657,189,774.0,149,657,217,782,117,265,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-06-29T00:00:00,2024-06-29 11:33:00,11:45,11:00-12:00,2,47,601377,35c0ac077344ecf9e462fd9456bb84f3a9faaf2a006c07f790502b9b47a5a23c,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,773,2,True,C-M-0006-R.21-M1744-4.2024-06-28-11-33.NGGJK,2024-06-28 11:33:00,16.0,40.96249999999998,137.4430379746835,751.8918918918919,0.1620143401209129,0.4984073801817135,0.0258367143828992,2.233974381432587,-4.782479655989936,7.604416196087985,-0.0226557524084629,452.3226361687866,188.8032461767243,1,0.2445019404915912,2.0,0.0,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p2,6,pass,2.480766377743392,-0.5656654105061253,92.85524090584528,22.108108108108127,0.5397157914704459,True,False,unknown,pass,False,True,8.41128163657039,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-06-29T11:33:00,,,False,47.24789230689514,15.576904037723354,1,0.0,,,,,,,,,,,,,,,,47.49104532823847,15.52078245170375,17.38791668110322,27.38522760657496,47.4523008270376,67.20118171983715,77.91938410743859,3.0011746820248857,1.9913828629583634,,5000.0,47.24789230689514,47.24789230689514,47.24789230689514,47.24789230689514,M-0006,R,5,2024-06-29
C-M-0006-R.21-M1744-4.2024-06-30-11-33.NGGJK.JPG,,6_30,5,186,634,199,762.5,143,634,229,758,117,271,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-06-30T00:00:00,2024-06-30 11:33:00,11:45,11:00-12:00,2,47,581577,c5916e584d490e344e752f9771ffab0f9bc8c4ae48e59e96db4d49f787f47262,C-M-0006-R.21-M1744-4.2024-06-30-11-33.NGGJK,773,3,True,C-M-0006-R.21-M1744-4.2024-06-28-11-33.NGGJK,2024-06-28 11:33:00,16.0,40.96249999999998,137.4430379746835,751.8918918918919,0.1620143401209129,0.4984073801817135,0.0258367143828992,2.233974381432587,-4.782479655989936,7.604416196087985,-0.0226557524084629,452.3226361687866,188.8032461767243,2,0.2509702457956015,2.0,0.0129366106080206,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p2,6,pass,3.069352611347372,-0.2622925121969069,101.5485433656296,10.608108108108128,0.2589712080099635,True,False,unknown,pass,False,True,8.448271462378294,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-06-30T11:33:00,92.85524090584528,8.693302459784306,False,47.24789230689514,15.576904037723354,2,1.0,50.54085407200947,28.830837947539354,-3.9743610346747524,7.073627947230271,17.645644442982977,33.5446702275573,50.48558824764709,67.5056894948378,83.54569621805757,94.18380336401357,105.27142570696483,-4.146988003950261,0.4485241905875455,47.24789230689514,47.24789230689514,48.6082740091195,11.992487270308938,25.557735983825022,33.454500674924816,48.45598118814768,64.2869450234214,71.86513163040712,2.9947339831159336,2.0247179584630146,0.032191849343230314,4123.746337025211,47.24789230689514,47.24789230689514,47.24789230689514,48.53313345730434,M-0006,R,5,2024-06-30
C-M-0006-R.21-M1744-4.2024-07-01-11-47.NGGJK.JPG,,7_01,5,181,623,191,757.75,144,621,222,758,130,277,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-07-01T00:00:00,2024-07-01 11:47:00,11:45,11:00-12:00,2,49,568232,4bd240bd9af818e01b881e196160a69c794c89f6049b2fd8b73b09bc3aa66f9f,C-M-0006-R.21-M1744-4.2024-07-01-11-47.NGGJK,773,4,True,C-M-0006-R.21-M1744-4.2024-06-28-11-33.NGGJK,2024-06-28 11:33:00,16.0,40.96249999999998,137.4430379746835,751.8918918918919,0.1620143401209129,0.4984073801817135,0.0258367143828992,2.233974381432587,-4.782479655989936,7.604416196087985,-0.0226557524084629,452.3226361687866,188.8032461767243,3,0.2490297542043984,2.0,0.0038809831824062,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p2,6,pass,3.349677883199267,-0.1372399511071193,106.28125558965866,5.858108108108127,0.1430114887545469,True,False,unknown,pass,False,True,8.480860626072163,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-01T11:47:00,101.5485433656296,4.732712224029058,False,51.99612655794716,15.576904037723354,3,1.0097222222222222,51.41321762326928,27.24158496477097,0.3377232866497631,11.128151038895313,21.089060593194773,35.82943181115084,51.38565869125211,66.97837537217944,81.78821598348844,91.79136904326185,102.62200236847536,-4.051496530384732,0.5106231740910059,47.24789230689514,47.24789230689514,51.63289298973588,10.962767234386664,30.324835658198968,37.850989296361945,51.65773309821059,65.63574325855262,73.39023680398773,3.0074284548544714,2.0319362927009395,0.029639855213559815,3339.2614464815533,49.62200943242115,47.24789230689514,49.62200943242115,51.759506999236514,M-0006,R,5,2024-07-01
C-M-0006-R.21-M1744-4.2024-07-02-11-48.NGGJK.JPG,,7_02,5,184,603,190,754.375,147,603,223,760,148,283,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-07-02T00:00:00,2024-07-02 11:48:00,11:45,11:00-12:00,2,47,526912,1fb0c5917986317890cd68ebb14d860672a4457f1827a003b770454bb6380a89,C-M-0006-R.21-M1744-4.2024-07-02-11-48.NGGJK,773,5,True,C-M-0006-R.21-M1744-4.2024-06-28-11-33.NGGJK,2024-06-28 11:33:00,16.0,40.96249999999998,137.4430379746835,751.8918918918919,0.1620143401209129,0.4984073801817135,0.0258367143828992,2.233974381432587,-4.782479655989936,7.604416196087985,-0.0226557524084629,452.3226361687866,188.8032461767243,4,0.2474126778783958,2.0,0.0032341526520051,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p2,6,pass,3.857429319027629,-0.0484767029580598,119.0520155501238,2.4831081081081265,0.0606190566520141,True,False,unknown,pass,False,True,8.591169876595261,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-02T11:48:00,106.28125558965866,12.770759960465156,False,58.5706047517115,15.576904037723354,4,1.0006944444444446,54.52696322885187,26.755456250087867,4.5489047147674615,15.258834467983366,25.01053892683017,39.37256799188514,54.50843701701374,69.6597178617085,84.07058524609896,93.88024547341,104.66590145189592,-4.041306482819362,0.5722676191265441,51.99612655794716,56.70190754540655,56.288721942333524,10.616620089178904,35.25289780415088,42.93868291836978,56.122721487702115,69.79187609206899,77.22138144523544,3.076112985914313,2.037225017994987,0.029378710289947874,2746.575469153692,54.096307092066326,51.99612655794716,54.33159614143929,56.492420229476814,M-0006,R,5,2024-07-02
C-M-0006-R.21-M1744-4.2024-07-03-11-47.NGGJK.JPG,,7_03,5,183,599,189,752.6875,155,592,224,760,152,289,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-07-03T00:00:00,2024-07-03 11:47:00,11:45,11:00-12:00,2,47,565911,d8709f3e685d740b30b83203da87244f5a3572bff0504c768de21460b07ff60c,C-M-0006-R.21-M1744-4.2024-07-03-11-47.NGGJK,773,6,True,C-M-0006-R.21-M1744-4.2024-06-28-11-33.NGGJK,2024-06-28 11:33:00,16.0,40.96249999999998,137.4430379746835,751.8918918918919,0.1620143401209129,0.4984073801817135,0.0258367143828992,2.233974381432587,-4.782479655989936,7.604416196087985,-0.0226557524084629,452.3226361687866,188.8032461767243,5,0.2459573091849935,2.0,0.0029107373868046,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p2,6,pass,3.958681909901301,-0.0041230480481144,120.78629511829816,0.7956081081081265,0.0194228406007476,True,False,unknown,pass,False,True,8.606883289050906,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-03T11:47:00,119.0520155501238,1.734279568174358,False,60.03159990588135,15.576904037723354,5,0.9993055555555556,59.41966227888806,26.69051551277507,9.622417271281519,20.316259897863613,30.026817528951685,44.320546740349265,59.39165523997499,74.48265639388991,88.8558063567175,98.66791926332706,109.48054019648896,-4.0193286800470105,0.5115003682528803,58.5706047517115,65.13595806248658,59.65406880050084,10.554251524258996,39.01912249004031,46.14943070613053,59.58299715508913,72.90418674061408,79.87646636993196,3.0815722624158477,2.032135059116131,0.02881403559470664,2275.667388653912,57.06395349897384,58.5706047517115,57.839873027869814,59.76000018170654,M-0006,R,5,2024-07-03
C-M-0006-R.21-M1744-4.2024-07-04-11-44.NGGJK.JPG,,7_04,5,178,585,189,742.84375,138,582,231,747,148,295,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-07-04T00:00:00,2024-07-04 11:44:00,11:45,11:00-12:00,2,47,656550,8665922fe0eb26022a16bc303a66fbfa855885ea0bf52363c81e0ec60f75d0e0,C-M-0006-R.21-M1744-4.2024-07-04-11-44.NGGJK,773,7,True,C-M-0006-R.21-M1744-4.2024-06-28-11-33.NGGJK,2024-06-28 11:33:00,16.0,40.96249999999998,137.4430379746835,751.8918918918919,0.1620143401209129,0.4984073801817135,0.0258367143828992,2.233974381432587,-4.782479655989936,7.604416196087985,-0.0226557524084629,452.3226361687866,188.8032461767243,6,0.2452296248382923,2.0,0.0014553686934023,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p2,6,pass,4.312288146165976,0.2542356670077476,123.6894395647428,0.0,0.0,False,False,unknown,pass,False,True,8.634313730707344,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-04T11:44:00,120.78629511829816,2.9031444464446423,False,58.5706047517115,15.576904037723354,6,0.9979166666666667,62.7490048368246,26.802056914996605,12.67320763012311,23.34543137821467,33.1123286994477,47.536018267980104,62.74719893205806,77.95969084365439,92.38227049281059,102.15559797625069,112.85772919498953,-4.046588685392797,0.4260604189740696,60.03159990588135,61.490564489996764,60.8711770922006,10.690407417914724,39.96794381012364,47.05816397558399,60.72995663955509,74.45304914019124,81.97942225957908,2.991880422869529,2.029835856410201,0.029519582813511934,4407.991645099684,57.817279125342665,58.5706047517115,59.08146705755945,60.896839848695166,M-0006,R,5,2024-07-04
C-M-0006-R.21-M1744-4.2024-07-05-11-46.NGGJK.JPG,,7_05,5,203,625,216,753.921875,173,617,249,779,140,301,2024-IA_Marsden_UFMu,C-M-0006-R.21-M1744-4,2024-06-28,2024-07-05T00:00:00,2024-07-05 11:46:00,11:45,11:00-12:00,2,48,688777,1e17b9a7b2b3cd52c8996c7f8118cdc67241a8bb24f05fa6c36d55a717045171,C-M-0006-R.21-M1744-4.2024-07-05-11-46.NGGJK,773,8,True,C-M-0006-R.21-M1744-4.2024-06-28-11-33.NGGJK,2024-06-28 11:33:00,16.0,40.96249999999998,137.4430379746835,751.8918918918919,0.1620143401209129,0.4984073801817135,0.0258367143828992,2.233974381432587,-4.782479655989936,7.604416196087985,-0.0226557524084629,452.3226361687866,188.8032461767243,7,0.2623302069857697,2.0,0.0342011642949547,matched,C-M-0006-R.21-M1744-4.2024-06-29-11-33.NGGJK,C-M-0006-R.21-M1744-4_p2,6,pass,3.29876586078156,-0.0365650949233678,101.6608875298862,2.0299831081081265,0.0495571097493592,True,False,unknown,pass,False,True,8.440566167981633,prespecified_pilot_model,best_passing_calibration_to_date,sequential_position_prior_with_ewma_update,2024-07-05T11:46:00,123.6894395647428,-22.028552034856617,True,55.64861444337179,15.576904037723354,7,1.0013888888888889,63.89976427908918,26.7843896895864,13.90390551269203,24.59633105007354,34.34343176739829,48.707299734525755,63.866836925624966,79.06450890501058,93.51241626379051,103.33165496831074,114.10863052409492,-4.0976276697625895,0.3566830454474695,58.5706047517115,57.10452610709569,60.1776388705111,10.638874122834789,39.21106350206912,47.09096130815854,59.86120818995782,73.90478502335803,81.11672707194944,2.8293122842932883,2.025007418821334,0.030864791082026933,3501.487500739294,56.732946784357225,58.5706047517115,58.19305374519027,60.15624424033287,M-0006,R,5,2024-07-05
